time,eta_linear,eta_superharmonic,eta_subharmonic,eta_nonlinear,phi_linear,phi_superharmonic,phi_subharmonic,phi_nonlinear,u_linear,u_superharmonic,u_subharmonic,u_nonlinear,w_linear,w_superharmonic,w_subharmonic,w_nonlinear
-232.8045394271,-1.88650799670765e-11,6.71487074799745e-24,-0.000641416508456377,-0.000641416527321457,4.50437194508237e-10,-1.88732504817801e-22,0.0200375096376116,0.0200375100880488,-1.3449458308591e-11,6.94611564527618e-24,-0.000711168001274579,-0.000711168014724037,5.51770023072615e-12,-4.35738090006059e-24,6.67206239498314e-05,6.67206294675316e-05
-232.604363554849,-1.76113452744331e-11,7.60584102222422e-24,-0.000640356955566435,-0.00064035697317778,4.86102568998336e-10,-2.17934948375359e-22,0.0212949699414941,0.0212949704275966,-1.33838004310111e-11,6.05165055078221e-24,-0.000709992403540353,-0.000709992416924154,7.01736859189806e-12,-5.47040274853298e-24,7.24765988823331e-05,7.24766058997017e-05
-232.404187682599,-1.60264204243114e-11,3.63335209101256e-24,-0.000639211353843474,-0.000639211369869895,5.18996655175995e-10,-2.41016660861178e-22,0.0225502677448529,0.0225502682638495,-1.31418726148995e-11,4.22914668803261e-24,-0.000708717284188213,-0.000708717297330085,8.82104033946601e-12,-3.59136661077003e-24,7.82151916452299e-05,7.82152004662702e-05
-232.204011810349,-1.41007288619915e-11,3.81434122200637e-24,-0.000637980023018829,-0.000637980037119558,5.48433828130671e-10,-2.55485082115122e-22,0.0238032345163973,0.0238032350648311,-1.27156897626438e-11,2.69991732927032e-24,-0.000707343013175628,-0.000707343025891317,1.04220017317066e-11,-3.76315031500778e-24,8.39348806506408e-05,8.39348910726426e-05
-232.003835938098,-1.18281295728828e-11,-1.64917832719454e-24,-0.000636663308893551,-0.00063666332072168,5.73761797201618e-10,-2.59820609199985e-22,0.025053702377608,0.0250537029513698,-1.20897459288801e-11,2.16924558300553e-24,-0.000705869991255529,-0.000705870003345275,1.22807590373064e-11,-7.9672002259463e-24,8.96341517444616e-05,8.96341640252206e-05
-231.803660065848,-9.2063098647071e-12,-2.23502397804703e-24,-0.000635261583189949,-0.000635261592396259,5.94272398979856e-10,-2.52329216303122e-22,0.0263015041537451,0.0263015047480175,-1.12572601062733e-11,2.15121834845031e-24,-0.000704298649800636,-0.000704298661057896,1.39105623683338e-11,-1.17534879467055e-23,9.53114987998609e-05,9.53115127104233e-05
-231.603484193598,-6.23716583610376e-12,-8.92858538094472e-24,-0.000633775243392065,-0.000633775249629231,6.09304819843041e-10,-2.3147960035014e-22,0.0275464734245543,0.0275464740338591,-1.02068842525989e-11,1.35793166323207e-24,-0.000702629450614569,-0.000702629460821453,1.57444373610545e-11,-1.09365008462519e-23,0.000100965424306751,0.000100965440051188
-231.403308321348,-2.92716442563234e-12,-1.00085316349522e-23,-0.000632204712575157,-0.000632204715502322,6.18162260330986e-10,-1.95167538973896e-22,0.0287884445746491,0.0287884451928114,-8.93568601036708e-12,-1.15431088228709e-24,-0.000700862885729843,-0.000700862894665529,1.73143017809196e-11,-8.06851795156686e-24,0.000106594439956941,0.000106594457271243
-231.203132449097,7.12319420495827e-13,-1.73844428208172e-23,-0.000630550439224308,-0.000630550438511989,6.20203793731738e-10,-1.41879702518269e-22,0.0300272528435482,0.030027253463752,-7.43664207450648e-12,-5.09109698697028e-24,-0.000698999477192853,-0.000698999484629495,1.90295655581081e-11,-8.52596987555707e-24,0.000112197067224697,0.000112197086254263
-231.002956576847,4.66469722812196e-12,-1.84750761034711e-23,-0.000628812897042224,-0.000628812892377527,6.14780349170041e-10,-7.09058604354775e-23,0.0312627343753465,0.0312627349901268,-5.71036947192424e-12,-9.08587763224261e-24,-0.000697039776835958,-0.000697039782546327,2.04384998906319e-11,-1.19282396868528e-23,0.000117771837942419,0.000117771858380919
-230.802780704597,8.90790013224252e-12,-2.56028157727601e-23,-0.000626992584746345,-0.000626992575838445,6.01314638047186e-10,1.67438202214754e-23,0.0324947262679972,0.0324947268693119,-3.75666696602713e-12,-1.1835483195008e-23,-0.000694984366036801,-0.000694984369793467,2.19278104859764e-11,-1.23854969591622e-23,0.00012331729487116,0.00012331731679897
-230.602604832346,1.34141578550076e-11,-2.59307190717984e-23,-0.000625090025855366,-0.000625090012441209,5.79245565391494e-10,1.1888176304675e-22,0.033723066622188,0.0337230672014336,-1.5819356560965e-12,-1.31819878280568e-23,-0.000692833855464972,-0.000692833857046908,2.3064013006818e-11,-7.47806451169708e-24,0.000128831992265716,0.000128832015329729
-230.402428960096,1.81498308016489e-11,-3.1678161217967e-23,-0.000623105768465285,-0.000623105750315454,5.481034213195e-10,2.32440082042057e-22,0.0349475945897856,0.0349475951378891,8.0990922238491e-13,-1.42084853134936e-23,-0.000690588884816169,-0.000690588884006259,2.42132189628154e-11,-2.16880508856539e-24,0.000134314496434009,0.000134314520647228
-230.202253087846,2.30753025554577e-11,-3.02254910388392e-23,-0.000621040385015088,-0.000621040361939786,5.07464519940353e-10,3.53975419570188e-22,0.0361681504218322,0.0361681509292968,3.40257934281307e-12,-1.61563239347002e-23,-0.000688250122533981,-0.000688250119131402,2.49567822560333e-11,-1.15585734327005e-24,0.000139763386290495,0.000139763411247278
-230.002077215595,2.81449399582656e-11,-3.33428980730602e-23,-0.000618894472042205,-0.000618894443897266,4.57011901782288e-10,4.79436855632811e-22,0.0373845755160718,0.0373845759730837,6.18711375806645e-12,-1.91728822775628e-23,-0.000685818265519453,-0.000685818259332339,2.56471391858766e-11,-1.39250535645958e-24,0.000145177253903332,0.000145177279550471
-229.801901343345,3.33071277606988e-11,-2.91014366406643e-23,-0.000616668649927853,-0.000616668616620725,3.96496459617795e-10,6.03439715806833e-22,0.0385967124639867,0.0385967128604832,9.13998258354685e-12,-2.19461340135488e-23,-0.000683294038828575,-0.000683294029688592,2.58781055263811e-11,3.38028954159327e-24,0.000150554705035045,0.000150554730913151
-229.601725471095,3.85043845085968e-11,-2.83793633745053e-23,-0.000614363562632406,-0.000614363524128021,3.25807631695069e-10,7.19030787721355e-22,0.0398044050973252,0.0398044054231329,1.2242470816085e-11,-2.26913395077036e-23,-0.000680678195357865,-0.000680678183115394,2.59907891404983e-11,1.26892644016007e-23,0.000155894359676438,0.000155894385667227
-229.401549598844,4.36735658910435e-11,-2.06383502262629e-23,-0.000611979877420932,-0.000611979833747366,2.44924205309696e-10,8.17611486902243e-22,0.0410074985340993,0.0410074987790235,1.54655175241308e-11,-2.05680945957011e-23,-0.000677971515518209,-0.000677971500052692,2.5594869460469e-11,1.95962053595568e-23,0.00016119485257348,0.000161194878168349
-229.201373726594,4.87461612051457e-11,-1.52099770906219e-23,-0.000609518284579035,-0.000609518235832873,1.53978665164695e-10,8.90328398516217e-22,0.0422058392240353,0.042205839378014,1.87812218459069e-11,-1.63723800148943e-23,-0.00067517480689712,-0.000675174788115898,2.50202531653428e-11,2.11778191539275e-23,0.000166454833746932,0.000166454858767185
-229.001197854344,5.36486878878178e-11,-3.71642042917202e-24,-0.000606979497119149,-0.000606979443470461,5.32233382730661e-11,9.28483133100553e-22,0.0433992749934578,0.0433992750466811,2.21533552759107e-11,-1.17289705596874e-23,-0.000672288903909605,-0.00067228888175625,2.3893257218641e-11,2.30470175128844e-23,0.000171672969004464,0.000171672992897721
-228.801021982094,5.83031882217202e-11,6.48696537053564e-24,-0.000604364250477446,-0.000604364192174258,-5.69213566096168e-11,9.24766942173925e-22,0.0445876550895872,0.0445876550326659,2.55436828614308e-11,-7.58872284279424e-24,-0.000669314667437827,-0.000669314641894144,2.25368619134363e-11,3.03915339236252e-23,0.000176847940445011,0.000176847962981873
-228.600846109843,6.26278313390392e-11,2.11284895425285e-23,-0.000601673302201504,-0.000601673239573673,-1.75904741464735e-10,8.72237129865444e-22,0.0457708302242341,0.0457708300483293,2.8911732372337e-11,-3.24341637707221e-24,-0.000666252984459729,-0.000666252955547997,2.05971187165128e-11,3.91897885392639e-23,0.000181978446955144,0.000181978467552262
-228.400670237593,6.65376225226798e-11,3.5322986286063e-23,-0.000598907431628902,-0.00059890736509128,-3.02978026766372e-10,7.65059343846082e-22,0.0469486526168724,0.0469486523138944,3.22107399755993e-11,3.0653197531727e-24,-0.000663104767666844,-0.000663104735456104,1.83882644869042e-11,4.16353012070715e-23,0.000187063204697213,0.000187063223085477
-228.200494365343,6.99452205414336e-11,5.13988073256416e-23,-0.000596067439556917,-0.000596067369611696,-4.37254635109487e-10,5.97726434719435e-22,0.0481209760370716,0.048120975599817,3.5390769402483e-11,1.25466407083955e-23,-0.000659870955071464,-0.000659870919680695,1.55792931427023e-11,3.78471628142279e-23,0.00019210094758903,0.000192100963168323
-228.000318493092,7.27618623576728e-11,6.75129259673468e-23,-0.000593154147903474,-0.000593154075141611,-5.77651676873633e-10,3.67445152265434e-22,0.0492876558462748,0.0492876552686231,3.84028609736029e-11,2.45349080934221e-23,-0.000656552509603392,-0.000656552471200531,1.24828479266841e-11,3.5514262978707e-23,0.000197090427774889,0.000197090440257737
-227.800142620842,7.48983930194176e-11,8.22436799653263e-23,-0.000590168399359546,-0.000590168324461153,-7.22932849129651e-10,7.42284585763843e-23,0.0504485490389008,0.050448548315968,4.11897451220182e-11,3.67998355771244e-23,-0.000653150418696476,-0.000653150377506731,8.78594526948109e-12,3.74187514071764e-23,0.000202030416087674,0.000202030424873619
-227.599966748592,7.62663969019942e-11,9.7115581740826e-23,-0.000587111057033172,-0.000587110980766775,-8.71658434264978e-10,-2.76709806247849e-22,0.0516035142827575,0.051603513411099,4.36969784711786e-11,4.71476891285125e-23,-0.000649665693865154,-0.000649665650168175,4.80474265584743e-12,3.62291563762217e-23,0.000206919702501863,0.000206919707306606
-227.399790876341,7.67794247094308e-11,1.0666142743717e-22,-0.000583983004085272,-0.000583982927305847,-1.02225177908409e-09,-6.76546093054666e-22,0.0527524119587476,0.0527524109364959,4.58650719328947e-11,5.50629700695876e-23,-0.000646099370271207,-0.000646099324406135,2.47083024131955e-13,2.52659274217224e-23,0.000211757096577211,0.000211757096824294
-227.199615004091,7.63543087963427e-11,1.16220269257313e-22,-0.000580785143357467,-0.000580785067003158,-1.17293849768245e-09,-1.11188822886776e-21,0.0538951041998535,0.053895103026915,4.7635492292795e-11,6.17506463243758e-23,-0.000642452506280973,-0.000642452458645481,-4.56617667458727e-12,8.97361091246991e-24,0.000216541427892911,0.000216541423326734
-226.999439131841,7.49125574443672e-11,1.16258043147169e-22,-0.000577518396992066,-0.000577518322079508,-1.32180906786447e-09,-1.56697492010953e-21,0.0550314549293826,0.0550314536075736,4.8950395867776e-11,6.86006435190638e-23,-0.000638726183013235,-0.000638726134062839,-9.9035038118333e-12,-3.71829780649309e-24,0.00022127154647203,0.000221271536568526
-226.799263259591,7.23818167430357e-11,1.16203347522642e-22,-0.000574183706044445,-0.000574183633662628,-1.46678426579923e-09,-2.02168144946219e-21,0.0561613298984606,0.0561613284316764,4.97498378279519e-11,7.5287802607196e-23,-0.000634921503878013,-0.000634921454128175,-1.54411915712447e-11,-1.33274020079175e-23,0.000225946323196034,0.000225946307754843
-226.59908738734,6.86973867059128e-11,1.02662131152671e-22,-0.000570782030087993,-0.000570781961390606,-1.60567028117213e-09,-2.45263063205293e-21,0.0572845967227569,0.0572845951170866,4.99778359287064e-11,7.93708428776419e-23,-0.00063103959410652,-0.000631039544128684,-2.14215051361628e-11,-2.91929827101972e-23,0.000230564650209206,0.000230564628787701
-226.39891151509,6.38037762244132e-11,8.93368942787515e-23,-0.00056731434681185,-0.000567314283008074,-1.73613750448052e-09,-2.83120649829283e-21,0.0584011249184271,0.0584011231822896,4.95788991794597e-11,7.77660229584664e-23,-0.000627081600272503,-0.000627081550693604,-2.7514742023493e-11,-5.43353461377344e-23,0.000235125441312783,0.000235125413798041
-226.19873564284,5.76562794519323e-11,5.93996899038046e-23,-0.000563781651611618,-0.000563781593955338,-1.85577090720662e-09,-3.12640027010582e-21,0.0595107859372606,0.0595107840814897,4.85016826553244e-11,6.89786953361819e-23,-0.000623048689805229,-0.000623048641303546,-3.39381904041242e-11,-7.93580750691856e-23,0.000239627632348633,0.000239627598410442
-225.998559770589,5.02225542505071e-11,3.09991761545665e-23,-0.000560184957173275,-0.000560184906950721,-1.96207174640991e-09,-3.30529591424428e-21,0.0606134532010168,0.0606134512389451,4.66997909637979e-11,5.40409855364779e-23,-0.000618942050494362,-0.000618942003794571,-4.03549091963293e-11,-9.55490260817421e-23,0.000244070181572299,0.00024407014121739
-225.798383898339,4.14841814540102e-11,-1.55389936985057e-23,-0.000556525293050497,-0.000556525251566316,-2.05249677035038e-09,-3.33725793897914e-21,0.0617090021349406,0.0617090000824439,4.41303977025456e-11,3.53295281155806e-23,-0.000614762889986989,-0.000614762845856592,-4.69594764295802e-11,-1.07423458609038e-22,0.000248452070015257,0.00024845202305578
-225.598208026089,3.14381819409995e-11,-5.78772208441874e-23,-0.000552803705235606,-0.000552803673797424,-2.12447185522717e-09,-3.19416110730003e-21,0.0627973102004398,0.062797308075968,4.07586282740266e-11,1.42264654225788e-23,-0.000610512435277055,-0.000610512394518427,-5.34065819473612e-11,-1.24424574025457e-22,0.000252772301836201,0.000252772248429619
